,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
0,True,E:\reports\nasac\revised_nasac\report\complex-class\all\jena.schemagen_merged_0.txt,complex-class,1.444108099798538,all,jena.schemagen,True,"['WMC', 'CBO', 'RFC']",1,,"
poorly understandable.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
1,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.cli.CliClient_merged_1.txt,complex-class,1.450035879131468,all,org.apache.cassandra.cli.CliClient,True,"['WMC', 'CBO', 'RFC']",1,,"
the client has some problems and does too many things. However, since it doesnt change too much, I would not consider this as a priority. 
",False,0,1,0,0,0,1,0,0,1,1,1,0,0,0
2,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.config.CFMetaData_merged_2.txt,complex-class,1.44294567252947,all,org.apache.cassandra.config.CFMetaData,True,"['WMC', 'CBO', 'RFC']",1,,"
the class is overly complex, at some point someone should simplify it.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
3,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.config.DatabaseDescriptor_merged_3.txt,complex-class,1.2622722969693054,all,org.apache.cassandra.config.DatabaseDescriptor,True,"['RFC', 'CBO', 'NOAM_type']",1,,"
too many loops that could be simplified, too many conditions checked. 
",False,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.cql3.statements.SelectStatement_merged_4.txt,complex-class,1.5126077462603393,all,org.apache.cassandra.cql3.statements.SelectStatement,True,"['WMC', 'CBO', 'RFC']",1,,"
the complexity may be reduced, but this is not the moment. 
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
5,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.db.ColumnFamilyStore_merged_5.txt,complex-class,1.497509615586127,all,org.apache.cassandra.db.ColumnFamilyStore,True,"['WMC', 'CBO', 'RFC']",1,,"
the class is generally complex because it performs some tasks needed for the DB management, it is hard to understand how to refactor.
",False,0,0,0,0,1,1,0,0,1,1,1,0,0,0
6,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.db.SystemKeyspace_merged_6.txt,complex-class,1.4987085908764624,all,org.apache.cassandra.db.SystemKeyspace,True,"['WMC', 'CBO', 'RFC']",1,,"
it may be refactored for comprehensibility, but it works and so there is no need now to do it. 
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
7,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.gms.Gossiper_merged_7.txt,complex-class,1.5047392922739478,all,org.apache.cassandra.gms.Gossiper,True,"['WMC', 'NIM_type', 'CBO']",1,,"
the class is surely poorly understandable, yet I would postpone the refactoring till its stable.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
8,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.io.sstable.SSTableReader_merged_8.txt,complex-class,1.3945882318793135,all,org.apache.cassandra.io.sstable.SSTableReader,True,"['WMC', 'CBO', 'RFC']",1,,"
this is something we were considering since the class is complex enough not to allow everybody to work on it. We will do that at some oiint.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
9,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.service.StorageService_merged_10.txt,complex-class,1.4865028263535591,all,org.apache.cassandra.service.StorageService,True,"['WMC', 'CBO', 'RFC']",1,,"
the service is a legacy code
",False,0,0,0,0,0,1,0,0,1,1,1,0,0,0
10,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.service.StorageServiceMBean_merged_11.txt,complex-class,1.5042219260982927,all,org.apache.cassandra.service.StorageServiceMBean,True,"['WMC', 'CBO', 'RFC']",1,,"
the class is too complex.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
11,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.thrift.CassandraServer_merged_12.txt,complex-class,1.3667424017136451,all,org.apache.cassandra.thrift.CassandraServer,True,"['WMC', 'CBO', 'RFC']",1,,"
the sever actions are legacy, but a refactoring aimed at reducing its complexity may be worth.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
12,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.thrift.CfDef_merged_13.txt,complex-class,1.4436177840623958,all,org.apache.cassandra.thrift.CfDef,True,"['WMC', 'CBO', 'RFC']",1,,"
this class would need some massaging to increase readability, but is not that urgent IMO
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
13,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cassandra.tools.NodeProbe_merged_14.txt,complex-class,1.4789326627895387,all,org.apache.cassandra.tools.NodeProbe,True,"['WMC', 'CBO', 'RFC']",1,,"
a number of loops may be simplified. 
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
14,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.access.translator.ejbql.EJBQLConditionTranslator_merged_15.txt,complex-class,1.402226392683606,all,org.apache.cayenne.access.translator.ejbql.EJBQLConditionTranslator,True,"['WMC', 'CBO', 'number_final_not_static_methods']",2,,"
there are too many conditions covered, it needs to be found a way to simplify the class.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
15,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.dba.oracle.OracleResultSetWrapper_merged_16.txt,complex-class,1.3203490387414125,all,org.apache.cayenne.dba.oracle.OracleResultSetWrapper,True,"['WMC', 'CBO', 'number_final_not_static_methods']",2,,"
it wraps too many arguments and this makes the class unreadable.
",False,0,0,0,1,0,0,0,0,1,1,1,0,0,0
16,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.exp.ExpressionFactory_merged_17.txt,complex-class,1.2485676281802964,all,org.apache.cayenne.exp.ExpressionFactory,True,"['WMC', 'CBO', 'is_procedural']",2,,"
the factory is hard to understand and every time I make a change I spend a lot of time.
",False,0,1,0,0,1,1,0,0,1,1,1,0,1,0
17,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.map.DataMap_merged_18.txt,complex-class,1.2857008656929643,all,org.apache.cayenne.map.DataMap,True,"['WMC', 'CBO', 'NOCS_package']",2,,"
It is an extreme case of complexity that may be solved.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
18,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.map.MapLoader_merged_19.txt,complex-class,1.2215620665439493,all,org.apache.cayenne.map.MapLoader,True,"['WMC', 'CBO', 'NOAM_type']",2,,"
this is a complex class with too many methods
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
19,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.map.ObjEntity_merged_20.txt,complex-class,1.263158469276709,all,org.apache.cayenne.map.ObjEntity,True,"['WMC', 'CBO', 'RFC']",2,,"
i am aware of the high complexity of the class, i am currently working to reduce it.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
20,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cayenne.modeler.ProjectController_merged_21.txt,complex-class,1.2216477173248756,all,org.apache.cayenne.modeler.ProjectController,True,"['WMC', 'CBO', 'RFC']",2,,"
it is too complex, should be refactored.
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
21,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.client.AbstractClient_merged_22.txt,complex-class,1.503357381550249,all,org.apache.cxf.jaxrs.client.AbstractClient,False,"['RFC', 'CBO', 'NOAM_type']",0,,"
it is an abstract class, does nto require changes despite it could have been designed better.
",False,0,1,0,0,0,0,0,0,1,1,0,0,0,0
22,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.client.WebClient_merged_23.txt,complex-class,1.5763836351610756,all,org.apache.cxf.jaxrs.client.WebClient,False,"['RFC', 'CBO', 'NOAM_type']",0,,"
this is not really a problem since it doesn't change too much.
",False,0,1,0,0,0,0,0,0,1,1,0,0,0,0
23,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.impl.UriBuilderImpl_merged_24.txt,complex-class,1.191967081764674,all,org.apache.cxf.jaxrs.impl.UriBuilderImpl,True,"['WMC', 'CBO', 'RFC']",2,,"
the class is too complex
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
24,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.impl.UriBuilderImplTest_merged_25.txt,complex-class,1.1962782896297093,all,org.apache.cxf.jaxrs.impl.UriBuilderImplTest,False,"['RFC', 'CBO', 'WMC']",0,,"
as long as the test finds bugs, it is ok to have complexity. 
",False,0,0,0,1,1,0,1,0,1,1,1,0,0,0
25,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.provider.JAXBElementProviderTest_merged_28.txt,complex-class,1.3048731789982733,all,org.apache.cxf.jaxrs.provider.JAXBElementProviderTest,False,"['RFC', 'NOAM_type', 'CBO']",0,,"
again, the test works well.
",False,0,0,0,0,0,0,1,0,1,1,0,0,0,0
26,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.provider.json.JSONProviderTest_merged_29.txt,complex-class,1.1934328370537466,all,org.apache.cxf.jaxrs.provider.json.JSONProviderTest,False,"['WMC', 'CBO', 'RFC']",0,,"
again, the test works well.
",False,0,0,0,0,0,0,1,0,1,1,1,0,0,0
27,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.utils.InjectionUtils_merged_30.txt,complex-class,1.2764828910453991,all,org.apache.cxf.jaxrs.utils.InjectionUtils,False,"['WMC', 'CBO', 'NIM_type']",0,,"
thanks for your email. I see the problem of the class, but I can still apply changes to it so I do not need now to refactor.
",False,0,1,0,0,0,0,0,0,1,1,1,0,0,0
28,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.utils.JAXRSUtils_merged_31.txt,complex-class,1.3356210221382259,all,org.apache.cxf.jaxrs.utils.JAXRSUtils,False,"['CBO', 'WMC', 'NIM_type']",0,,"
thanks for your email. I see the problem of the class, but I can still apply changes to it so I do not need now to refactor.
",False,0,1,0,0,0,0,0,0,1,1,1,0,0,0
29,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.jaxrs.utils.JAXRSUtilsTest_merged_32.txt,complex-class,1.069490350714002,all,org.apache.cxf.jaxrs.utils.JAXRSUtilsTest,False,"['RFC', 'CBO', 'WMC']",0,,"
thanks for your email. I see the problem of the class, but I can still apply changes to it so I do not need now to refactor.
",False,0,1,0,0,0,0,0,0,1,1,1,0,0,0
30,True,E:\reports\nasac\revised_nasac\report\complex-class\all\org.apache.cxf.rs.security.jose.jwe.JweUtils_merged_33.txt,complex-class,1.4770447804426143,all,org.apache.cxf.rs.security.jose.jwe.JweUtils,False,"['RFC', 'NOAM_type', 'WMC']",0,,"
it is just a class with some methods useful for others, it is complex because it is mixed… but is OK.
",False,0,0,0,0,1,1,0,0,0,1,1,0,0,0
