,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
0,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.config.CFMetaData_merged_1.txt,blob,1.3694444658949176,all,org.apache.cassandra.config.CFMetaData,True,"['LOC', 'CBO', 'TCC_type']",2,,"
There are utilitity methods that should be moved in another class
",False,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.config.DatabaseDescriptor_merged_2.txt,blob,1.5290378119061876,all,org.apache.cassandra.config.DatabaseDescriptor,True,"['LOC', 'CBO', 'WMC']",2,,"
Too much LOC. The class is difficult to understand
",False,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.cql3.statements.SelectStatement_merged_3.txt,blob,1.550534176257093,all,org.apache.cassandra.cql3.statements.SelectStatement,True,"['LOC', 'CBO', 'WMC']",2,,"
Too much LOC, few comments. Class difficult to understand
",False,0,0,0,1,1,0,0,0,1,1,1,0,0,0
3,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.cql3.statements.SelectStatementTest_merged_4.txt,blob,1.5713423336339003,all,org.apache.cassandra.cql3.statements.SelectStatementTest,True,"['CBO', 'LOC', 'WMC']",2,,"
Very complex class
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.ColumnFamilyStore_merged_5.txt,blob,1.3713250457276087,all,org.apache.cassandra.db.ColumnFamilyStore,True,"['LOC', 'WMC', 'NOAM_type']",2,,"
Complex class
",False,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.ColumnFamilyStoreTest_merged_6.txt,blob,1.5295380015527795,all,org.apache.cassandra.db.ColumnFamilyStoreTest,True,"['LOC', 'WMC', 'CBO']",2,,"
Very complex class
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
6,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.compaction.CompactionManager_merged_7.txt,blob,1.531561906052317,all,org.apache.cassandra.db.compaction.CompactionManager,True,"['LOC', 'CBO', 'WMC']",2,,"
Too much LOC, too confused
",False,0,0,0,1,1,0,0,0,1,1,1,0,0,0
7,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.context.CounterContext_merged_8.txt,blob,1.4704298095321904,all,org.apache.cassandra.db.context.CounterContext,True,"['LOC', 'CBO', 'WMC']",2,,"
Low cohesion
",False,0,0,1,0,0,0,0,0,1,1,1,0,0,0
8,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.SystemKeyspace_merged_9.txt,blob,1.5331747496777057,all,org.apache.cassandra.db.SystemKeyspace,True,"['CBO', 'LOC', 'WMC']",2,,"
High number of LOC, high complexity
",False,0,0,0,1,1,0,0,0,1,1,1,0,0,0
9,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.gms.Gossiper_merged_10.txt,blob,1.5258407244245031,all,org.apache.cassandra.gms.Gossiper,True,"['LOC', 'CBO', 'WMC']",2,,"
Too much LOC, too confused
",False,0,0,0,1,1,0,0,0,1,1,1,0,0,0
10,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.hadoop.pig.CqlNativeStorage_merged_11.txt,blob,1.463552132295947,all,org.apache.cassandra.hadoop.pig.CqlNativeStorage,True,"['LOC', 'CBO', 'WMC']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,0,1,1,1,0,0,0
