,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
0,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.config.CFMetaData_merged_1.txt,blob,0.9933705425539493,all,org.apache.cassandra.config.CFMetaData,True,"['LOC', 'CBO']",2,,"
There are utilitity methods that should be moved in another class
",False,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.config.DatabaseDescriptor_merged_2.txt,blob,0.9542851732017767,all,org.apache.cassandra.config.DatabaseDescriptor,True,"['LOC', 'CBO']",2,,"
Too much LOC. The class is difficult to understand
",False,0,0,0,1,1,0,0,0,1,1,0,0,0,0
2,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.cql3.statements.SelectStatement_merged_3.txt,blob,0.9906216177201476,all,org.apache.cassandra.cql3.statements.SelectStatement,True,"['LOC', 'CBO']",2,,"
Too much LOC, few comments. Class difficult to understand
",False,0,0,0,1,1,0,0,0,1,1,0,0,0,0
3,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.cql3.statements.SelectStatementTest_merged_4.txt,blob,0.9998074943073108,all,org.apache.cassandra.cql3.statements.SelectStatementTest,True,"['CBO', 'LOC']",2,,"
Very complex class
",False,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.ColumnFamilyStore_merged_5.txt,blob,0.9711591992942772,all,org.apache.cassandra.db.ColumnFamilyStore,True,"['LOC', 'WMC']",2,,"
Complex class
",False,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.ColumnFamilyStoreTest_merged_6.txt,blob,0.9617574696600386,all,org.apache.cassandra.db.ColumnFamilyStoreTest,True,"['LOC', 'WMC']",2,,"
Very complex class
",False,0,0,0,0,1,0,0,0,0,1,1,0,0,0
6,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.compaction.CompactionManager_merged_7.txt,blob,0.9708866389661897,all,org.apache.cassandra.db.compaction.CompactionManager,True,"['LOC', 'CBO']",2,,"
Too much LOC, too confused
",False,0,0,0,1,1,0,0,0,1,1,0,0,0,0
7,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.context.CounterContext_merged_8.txt,blob,0.9819881419652403,all,org.apache.cassandra.db.context.CounterContext,True,"['LOC', 'CBO']",2,,"
Low cohesion
",False,0,0,1,0,0,0,0,0,1,1,0,0,0,0
8,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.db.SystemKeyspace_merged_9.txt,blob,0.9951855952254758,all,org.apache.cassandra.db.SystemKeyspace,True,"['CBO', 'LOC']",2,,"
High number of LOC, high complexity
",False,0,0,0,1,1,0,0,0,1,1,0,0,0,0
9,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.gms.Gossiper_merged_10.txt,blob,0.9474711183470318,all,org.apache.cassandra.gms.Gossiper,True,"['LOC', 'CBO']",2,,"
Too much LOC, too confused
",False,0,0,0,1,1,0,0,0,1,1,0,0,0,0
10,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.hadoop.pig.CqlNativeStorage_merged_11.txt,blob,0.9835138263557139,all,org.apache.cassandra.hadoop.pig.CqlNativeStorage,True,"['LOC', 'CBO']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.io.sstable.SSTableReader_merged_12.txt,blob,0.954056991038212,all,org.apache.cassandra.io.sstable.SSTableReader,True,"['LOC', 'WMC']",2,,"
It's a blob
",False,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.io.sstable.SSTableRewriterTest_merged_13.txt,blob,0.9362861957539405,all,org.apache.cassandra.io.sstable.SSTableRewriterTest,True,"['LOC', 'WMC']",2,,"
Too much LOC, code confused
",False,0,0,0,1,1,0,0,0,0,1,1,0,0,0
13,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.locator.TokenMetadata_merged_14.txt,blob,0.9937715750094881,all,org.apache.cassandra.locator.TokenMetadata,True,"['LOC', 'WMC']",2,,"
Too much LOC, too methods in the class
",False,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.metrics.ColumnFamilyMetrics_merged_15.txt,blob,0.9897989934952384,all,org.apache.cassandra.metrics.ColumnFamilyMetrics,True,"['CBO', 'WMC']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,0,1,1,1,0,0,0
15,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.net.MessagingService_merged_16.txt,blob,0.9984755715376926,all,org.apache.cassandra.net.MessagingService,True,"['WMC', 'CBO']",2,,"
Class difficult to understand
",False,0,0,0,0,1,0,0,0,1,1,1,0,0,0
16,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.service.StorageProxy_merged_17.txt,blob,0.9952236645248018,all,org.apache.cassandra.service.StorageProxy,True,"['LOC', 'WMC']",2,,"
Too much LOC
",False,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.service.StorageService_merged_18.txt,blob,0.9931952678792448,all,org.apache.cassandra.service.StorageService,True,"['LOC', 'CBO']",2,,"
Low cohesion
",False,0,0,1,0,0,0,0,0,1,1,0,0,0,0
18,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.cassandra.thrift.CassandraServer_merged_19.txt,blob,0.9991409963285295,all,org.apache.cassandra.thrift.CassandraServer,False,"['RFC', 'C3']",0,,"
Too parameters in the method declaration. But this is not our priority now
",False,0,0,0,1,0,0,0,1,0,1,0,0,0,0
